지역코드,세부지역코드,시도,구군
29,4013,광주광역시,서구
29,4013,광주광역시,서구
29,5500,광주광역시,남구
29,5510,광주광역시,남구
29,5510,광주광역시,남구
29,5510,광주광역시,남구
29,5510,광주광역시,남구
29,5510,광주광역시,남구
29,5510,광주광역시,남구
43,6036,충청북도,괴산군
43,6036,충청북도,괴산군
43,6036,충청북도,괴산군
44,1010,충청남도,서산시
44,1011,충청남도,서산시
44,1011,충청남도,서산시
44,1032,충청남도,서산시
44,1032,충청남도,서산시
44,1033,충청남도,서산시
44,1033,충청남도,서산시
44,1033,충청남도,서산시
44,1033,충청남도,서산시
44,1033,충청남도,서산시
41,8035,경기도,파주시
41,8035,경기도,파주시
46,9038,전라남도,완도군
46,9038,전라남도,완도군
46,9039,전라남도,완도군
41,8038,경기도,파주시
41,8038,경기도,파주시
41,8039,경기도,파주시
41,8039,경기도,파주시
41,8039,경기도,파주시
41,8039,경기도,파주시
41,8039,경기도,파주시
41,8039,경기도,파주시
41,8040,경기도,파주시
30,4012,대전광역시,중구
30,3000,대전광역시,대덕구
27,4012,대구광역시,동구
27,1015,대구광역시,중구
27,4000,대구광역시,동구
27,4010,대구광역시,동구
27,4010,대구광역시,동구
27,4010,대구광역시,동구
47,2032,경상북도,청도군
47,2032,경상북도,청도군
47,2032,경상북도,청도군
47,2032,경상북도,청도군
47,2032,경상북도,청도군
47,2032,경상북도,청도군
47,2032,경상북도,청도군
47,9025,경상북도,경산시
46,7025,전라남도,영광군
46,7025,전라남도,영광군
46,7025,전라남도,영광군
46,7025,전라남도,영광군
46,7025,전라남도,영광군
46,7025,전라남도,영광군
46,8036,전라남도,장성군
46,8036,전라남도,장성군
46,8037,전라남도,장성군
46,8037,전라남도,장성군
46,8037,전라남도,장성군
26,1033,부산광역시,기장군
26,1033,부산광역시,기장군
26,1033,부산광역시,기장군
28,1014,인천광역시,중구
28,1014,인천광역시,중구
28,1014,인천광역시,중구
28,1014,인천광역시,중구
28,1014,인천광역시,중구
28,1015,인천광역시,중구
28,1015,인천광역시,중구
28,1015,인천광역시,중구
28,4010,인천광역시,동구
28,1013,인천광역시,중구
28,1012,인천광역시,중구
28,1012,인천광역시,중구
28,1012,인천광역시,중구
48,4039,경상남도,남해군
48,4039,경상남도,남해군
48,4039,경상남도,남해군
47,4037,경상북도,성주군
47,4037,경상북도,성주군
47,4037,경상북도,성주군
47,4037,경상북도,성주군
47,4037,경상북도,성주군
47,4037,경상북도,성주군
47,4038,경상북도,성주군
47,5031,경상북도,칠곡군
41,6025,경기도,남양주시
41,6025,경기도,남양주시
41,7034,경기도,김포시
41,7034,경기도,김포시
41,2025,경기도,가평군
41,8035,경기도,파주시
41,8035,경기도,파주시
29,1012,광주광역시,동구
29,1012,광주광역시,동구
29,1012,광주광역시,동구
29,1012,광주광역시,동구
29,1012,광주광역시,동구
29,1010,광주광역시,동구
29,1010,광주광역시,동구
29,1010,광주광역시,동구
29,1010,광주광역시,동구
29,1010,광주광역시,동구
48,7034,경상남도,밀양시
48,7035,경상남도,밀양시
48,7035,경상남도,밀양시
48,7035,경상남도,밀양시
48,7035,경상남도,밀양시
48,7035,경상남도,밀양시
28,1032,인천광역시,강화군
28,1025,인천광역시,강화군
28,1025,인천광역시,강화군
28,1025,인천광역시,강화군
28,1025,인천광역시,강화군
28,1031,인천광역시,강화군
28,1031,인천광역시,강화군
28,1031,인천광역시,강화군
28,1010,인천광역시,중구
28,1010,인천광역시,중구
28,1010,인천광역시,중구
28,1010,인천광역시,중구
28,1010,인천광역시,중구
28,1011,인천광역시,중구
28,1011,인천광역시,중구
28,1011,인천광역시,중구
28,1011,인천광역시,중구
28,1011,인천광역시,중구
48,4039,경상남도,남해군
48,4038,경상남도,남해군
48,4038,경상남도,남해군
48,4038,경상남도,남해군
48,4039,경상남도,남해군
48,4039,경상남도,남해군
48,4039,경상남도,남해군
48,4039,경상남도,남해군
48,4039,경상남도,남해군
48,4039,경상남도,남해군
48,5031,경상남도,하동군
47,1325,경상북도,포항시
41,6010,경기도,남양주시
41,6010,경기도,남양주시
41,6010,경기도,남양주시
41,6010,경기도,남양주시
41,6011,경기도,남양주시
46,1025,전라남도,신안군
28,6010,인천광역시,서구
28,6010,인천광역시,서구
28,3710,인천광역시,부평구
28,3710,인천광역시,부평구
28,3710,인천광역시,부평구
28,3710,인천광역시,부평구
28,3710,인천광역시,부평구
28,4511,인천광역시,계양구
28,4500,인천광역시,계양구
28,4510,인천광역시,계양구
28,4510,인천광역시,계양구
28,4510,인천광역시,계양구
47,2025,경상북도,청도군
47,2025,경상북도,청도군
47,2025,경상북도,청도군
47,2025,경상북도,청도군
47,2025,경상북도,청도군
47,2025,경상북도,청도군
27,1038,대구광역시,달성군
41,1500,경기도,수원시
47,5036,경상북도,칠곡군
47,5036,경상북도,칠곡군
27,4010,대구광역시,동구
27,4010,대구광역시,동구
28,1038,인천광역시,강화군
28,1038,인천광역시,강화군
28,1038,인천광역시,강화군
28,1039,인천광역시,강화군
28,1039,인천광역시,강화군
28,1039,인천광역시,강화군
28,1039,인천광역시,강화군
28,1039,인천광역시,강화군
28,1039,인천광역시,강화군
41,3040,경기도,양평군
30,7010,대전광역시,서구
30,7010,대전광역시,서구
30,7011,대전광역시,서구
30,7011,대전광역시,서구
30,7011,대전광역시,서구
30,7011,대전광역시,서구
30,7011,대전광역시,서구
47,1038,경상북도,영주시
47,1038,경상북도,영주시
47,1039,경상북도,영주시
47,1039,경상북도,영주시
47,1025,경상북도,영주시
47,1025,경상북도,영주시
47,1025,경상북도,영주시
47,1025,경상북도,영주시
47,1038,경상북도,영주시
47,1038,경상북도,영주시
47,3040,경상북도,영천시
47,5033,경상북도,상주시
47,5031,경상북도,상주시
47,5035,경상북도,상주시
46,9036,전라남도,화순군
47,3034,경상북도,고령군
47,3034,경상북도,고령군
47,7036,경상북도,영덕군
47,7036,경상북도,영덕군
47,7036,경상북도,영덕군
47,7036,경상북도,영덕군
48,5037,경상남도,김해시
48,5037,경상남도,김해시
48,7025,경상남도,밀양시
48,7025,경상남도,밀양시
48,7025,경상남도,밀양시
48,7025,경상남도,밀양시
48,4010,경상남도,사천시
48,4010,경상남도,사천시
48,4010,경상남도,사천시
48,4010,경상남도,사천시
48,4010,경상남도,사천시
48,4010,경상남도,사천시
48,5031,경상남도,하동군
48,5031,경상남도,하동군
48,5032,경상남도,하동군
48,5032,경상남도,하동군
48,5032,경상남도,하동군
48,5032,경상남도,하동군
48,5032,경상남도,하동군
48,5032,경상남도,하동군
48,5031,경상남도,하동군
46,9042,전라남도,화순군
46,9042,전라남도,화순군
46,9042,전라남도,화순군
46,9042,전라남도,화순군
48,7025,경상남도,밀양시
48,7025,경상남도,밀양시
48,7010,경상남도,밀양시
48,7010,경상남도,밀양시
48,3032,경상남도,함안군
48,3032,경상남도,함안군
48,3032,경상남도,함안군
48,3032,경상남도,함안군
48,3032,경상남도,함안군
48,7025,경상남도,밀양시
26,3010,부산광역시,부산진구
26,3010,부산광역시,부산진구
26,3010,부산광역시,부산진구
26,3010,부산광역시,부산진구
26,3010,부산광역시,부산진구
26,3011,부산광역시,부산진구
26,2010,부산광역시,북구
26,2010,부산광역시,북구
26,2010,부산광역시,북구
26,2010,부산광역시,북구
47,1325,경상북도,포항시
47,1332,경상북도,포항시
47,1332,경상북도,포항시
47,1333,경상북도,포항시
47,1312,경상북도,포항시
47,1312,경상북도,포항시
47,1325,경상북도,포항시
47,1325,경상북도,포항시
47,1325,경상북도,포항시
47,4036,경상북도,성주군
47,4036,경상북도,성주군
41,7036,경기도,김포시
41,5013,경기도,안성시
41,5031,경기도,안성시
47,5034,경상북도,상주시
47,5038,경상북도,상주시
47,5038,경상북도,상주시
47,5038,경상북도,상주시
47,5036,경상북도,상주시
47,5036,경상북도,상주시
47,5036,경상북도,상주시
47,5037,경상북도,상주시
47,5037,경상북도,상주시
47,5037,경상북도,상주시
47,5037,경상북도,상주시
46,7034,전라남도,고흥군
46,7034,전라남도,고흥군
46,7034,전라남도,고흥군
46,7035,전라남도,고흥군
47,5045,경상북도,상주시
47,5045,경상북도,상주시
47,5045,경상북도,상주시
47,5045,경상북도,상주시
47,5045,경상북도,상주시
47,5045,경상북도,상주시
47,5046,경상북도,상주시
47,5046,경상북도,상주시
47,5046,경상북도,상주시
47,8010,경상북도,문경시
47,8010,경상북도,문경시
47,8010,경상북도,문경시
47,1332,경상북도,포항시
47,1331,경상북도,포항시
47,1331,경상북도,포항시
47,1332,경상북도,포항시
47,1332,경상북도,포항시
47,1336,경상북도,포항시
47,1336,경상북도,포항시
47,1336,경상북도,포항시
47,1336,경상북도,포항시
47,1331,경상북도,포항시
47,1331,경상북도,포항시
46,2035,전라남도,해남군
46,2035,전라남도,해남군
47,7038,경상북도,영덕군
48,3032,경상남도,함안군
48,7036,경상남도,밀양시
48,4025,경상남도,창녕군
48,4031,경상남도,창녕군
48,4031,경상남도,창녕군
48,4031,경상남도,창녕군
48,7037,경상남도,밀양시
48,7035,경상남도,밀양시
48,7035,경상남도,밀양시
41,7000,경기도,오산시
48,8031,경상남도,거창군
48,8031,경상남도,거창군
41,8035,경기도,파주시
30,3012,대전광역시,대덕구
41,5033,경기도,안성시
41,5031,경기도,안성시
41,5032,경기도,안성시
41,5032,경기도,안성시
41,5032,경기도,안성시
48,7031,경상남도,밀양시
48,7031,경상남도,밀양시
48,7031,경상남도,밀양시
48,7031,경상남도,밀양시
48,7031,경상남도,밀양시
48,7031,경상남도,밀양시
31,1010,울산광역시,중구
31,1010,울산광역시,중구
31,1010,울산광역시,중구
31,1011,울산광역시,중구
41,5034,경기도,안성시
41,5034,경기도,안성시
41,5036,경기도,안성시
41,5036,경기도,안성시
41,5036,경기도,안성시
41,5036,경기도,안성시
41,5036,경기도,안성시
41,5036,경기도,안성시
41,5036,경기도,안성시
41,5036,경기도,안성시
41,5036,경기도,안성시
46,8025,전라남도,보성군
46,8025,전라남도,보성군
46,8025,전라남도,보성군
46,8025,전라남도,보성군
46,8025,전라남도,보성군
46,8025,전라남도,보성군
46,8025,전라남도,보성군
46,8025,전라남도,보성군
46,8025,전라남도,보성군
46,7045,전라남도,고흥군
46,8034,전라남도,보성군
46,8034,전라남도,보성군
47,8025,경상북도,문경시
47,8025,경상북도,문경시
47,8025,경상북도,문경시
47,8025,경상북도,문경시
47,8025,경상북도,문경시
47,8025,경상북도,문경시
47,8025,경상북도,문경시
47,8032,경상북도,문경시
47,8033,경상북도,문경시
47,8033,경상북도,문경시
47,8033,경상북도,문경시
47,8010,경상북도,문경시
46,8036,전라남도,보성군
46,8036,전라남도,보성군
46,8036,전라남도,보성군
46,8037,전라남도,보성군
46,8037,전라남도,보성군
48,7036,경상남도,밀양시
48,7036,경상남도,밀양시
48,7036,경상남도,밀양시
26,9010,부산광역시,남구
26,9010,부산광역시,남구
26,9010,부산광역시,남구
47,1333,경상북도,포항시
47,1333,경상북도,포항시
47,1334,경상북도,포항시
47,3012,경상북도,경주시
47,3011,경상북도,경주시
47,3011,경상북도,경주시
47,3011,경상북도,경주시
47,3011,경상북도,경주시
47,3013,경상북도,경주시
47,3011,경상북도,경주시
47,3011,경상북도,경주시
47,3012,경상북도,경주시
47,2025,경상북도,청도군
47,2025,경상북도,청도군
47,2025,경상북도,청도군
47,2025,경상북도,청도군
47,2025,경상북도,청도군
47,2025,경상북도,청도군
47,2025,경상북도,청도군
47,2025,경상북도,청도군
47,2034,경상북도,청도군
47,2034,경상북도,청도군
47,2034,경상북도,청도군
46,6036,전라남도,함평군
46,6036,전라남도,함평군
46,6036,전라남도,함평군
46,6036,전라남도,함평군
46,6036,전라남도,함평군
46,6037,전라남도,함평군
46,6037,전라남도,함평군
46,6037,전라남도,함평군
46,6037,전라남도,함평군
47,1334,경상북도,포항시
47,1334,경상북도,포항시
47,1334,경상북도,포항시
47,1334,경상북도,포항시
47,1335,경상북도,포항시
47,1334,경상북도,포항시
27,1025,대구광역시,달성군
27,1025,대구광역시,달성군
27,1025,대구광역시,달성군
27,1025,대구광역시,달성군
27,1025,대구광역시,달성군
47,2025,경상북도,청도군
47,2025,경상북도,청도군
47,2025,경상북도,청도군
46,4034,전라남도,무안군
46,6037,전라남도,함평군
46,9038,전라남도,완도군
41,8037,경기도,파주시
41,8037,경기도,파주시
41,8037,경기도,파주시
41,8037,경기도,파주시
41,8038,경기도,파주시
27,3010,대구광역시,북구
27,3010,대구광역시,북구
27,4014,대구광역시,동구
44,5038,충청남도,공주시
44,5037,충청남도,공주시
44,5037,충청남도,공주시
44,5037,충청남도,공주시
44,5038,충청남도,공주시
44,5038,충청남도,공주시
44,5038,충청남도,공주시
44,5038,충청남도,공주시
41,5038,경기도,안성시
41,5042,경기도,안성시
41,5042,경기도,안성시
41,5042,경기도,안성시
41,5042,경기도,안성시
41,5042,경기도,안성시
41,7000,경기도,김포시
41,7010,경기도,김포시
41,7010,경기도,김포시
41,7010,경기도,김포시
41,7010,경기도,김포시
41,7010,경기도,김포시
46,8037,전라남도,보성군
46,8037,전라남도,보성군
47,8037,경상북도,문경시
